Id1	Id2	Distance
DEMO_87_1	DEMO_11_2	0.00064964
DEMO_87_1	DEMO_69_1	0.00130039
DEMO_87_1	DEMO_64_1	0.00098232
DEMO_87_1	DEMO_85_1	0.00064977
DEMO_87_1	DEMO_40_1	0.00097466
DEMO_87_1	DEMO_2_16	0.00032478
DEMO_87_1	DEMO_13_1	0.00032478
DEMO_87_1	DEMO_35_1	0.00130005
DEMO_87_1	DEMO_36_1	0.00097474
DEMO_87_1	DEMO_15_1	0.00130039
DEMO_87_1	DEMO_12_2	0.00064964
DEMO_87_1	DEMO_57_1	0.00554688
DEMO_87_1	DEMO_73_1	0.00653474
DEMO_87_1	DEMO_16_1	0.00784269
DEMO_87_1	DEMO_77_1	0.01453771
DEMO_87_1	DEMO_17_1	0.01678171
DEMO_87_1	DEMO_52_1	0.01280398
DEMO_87_1	DEMO_58_1	0.01380199
DEMO_87_1	DEMO_4_3	0.01214883
DEMO_87_1	DEMO_10_2	0.01550084
DEMO_87_1	DEMO_65_1	0.02026680
DEMO_87_1	DEMO_6_2	0.01881526
DEMO_87_1	DEMO_43_1	0.02093022
DEMO_87_1	DEMO_67_1	0.02188653
DEMO_87_1	DEMO_23_1	0.02326658
DEMO_87_1	DEMO_29_1	0.02452631
DEMO_87_1	DEMO_78_1	0.02259549
DEMO_87_1	DEMO_61_1	0.02224391
DEMO_87_1	DEMO_72_1	0.02224488
DEMO_87_1	DEMO_37_1	0.02258459
DEMO_87_1	DEMO_76_1	0.02224371
DEMO_87_1	DEMO_8_2	0.02224185
DEMO_87_1	DEMO_32_1	0.02250621
DEMO_87_1	DEMO_26_1	0.02224391
DEMO_87_1	DEMO_14_1	0.02258147
DEMO_87_1	DEMO_51_1	0.02293259
DEMO_87_1	DEMO_84_1	0.02224371
DEMO_87_1	DEMO_86_1	0.02224493
DEMO_87_1	DEMO_38_1	0.02486108
DEMO_87_1	DEMO_45_1	0.03123690
DEMO_87_1	DEMO_5_2	0.03229393
DEMO_87_1	DEMO_18_1	0.02954443
DEMO_11_2	DEMO_69_1	0.00130005
DEMO_11_2	DEMO_64_1	0.00098208
DEMO_11_2	DEMO_85_1	0.00064964
DEMO_11_2	DEMO_40_1	0.00097474
DEMO_11_2	DEMO_2_16	0.00032475
DEMO_11_2	DEMO_13_1	0.00032475
DEMO_11_2	DEMO_35_1	0.00129986
DEMO_11_2	DEMO_36_1	0.00097466
DEMO_11_2	DEMO_15_1	0.00130005
DEMO_11_2	DEMO_12_2	0.00064967
DEMO_11_2	DEMO_57_1	0.00554547
DEMO_11_2	DEMO_73_1	0.00653396
DEMO_11_2	DEMO_16_1	0.00784196
DEMO_11_2	DEMO_77_1	0.01453732
DEMO_11_2	DEMO_17_1	0.01677915
DEMO_11_2	DEMO_52_1	0.01280145
DEMO_11_2	DEMO_58_1	0.01379913
DEMO_11_2	DEMO_4_3	0.01214620
DEMO_11_2	DEMO_10_2	0.01550042
DEMO_11_2	DEMO_65_1	0.02026639
DEMO_11_2	DEMO_6_2	0.01881202
DEMO_11_2	DEMO_43_1	0.02092981
DEMO_11_2	DEMO_67_1	0.02188636
DEMO_11_2	DEMO_23_1	0.02326632
DEMO_11_2	DEMO_29_1	0.02452197
DEMO_11_2	DEMO_78_1	0.02259525
DEMO_11_2	DEMO_61_1	0.02224371
DEMO_11_2	DEMO_72_1	0.02224467
DEMO_11_2	DEMO_37_1	0.02258437
DEMO_11_2	DEMO_76_1	0.02224350
DEMO_11_2	DEMO_8_2	0.02224165
DEMO_11_2	DEMO_32_1	0.02250598
DEMO_11_2	DEMO_26_1	0.02224371
DEMO_11_2	DEMO_14_1	0.02258126
DEMO_11_2	DEMO_51_1	0.02293235
DEMO_11_2	DEMO_84_1	0.02224350
DEMO_11_2	DEMO_86_1	0.02224473
DEMO_11_2	DEMO_38_1	0.02485679
DEMO_11_2	DEMO_45_1	0.03123578
DEMO_11_2	DEMO_5_2	0.03229286
DEMO_11_2	DEMO_18_1	0.02954333
DEMO_69_1	DEMO_64_1	0.00163827
DEMO_69_1	DEMO_85_1	0.00130039
DEMO_69_1	DEMO_40_1	0.00162528
DEMO_69_1	DEMO_2_16	0.00097498
DEMO_69_1	DEMO_13_1	0.00097498
DEMO_69_1	DEMO_35_1	0.00195130
DEMO_69_1	DEMO_36_1	0.00162557
DEMO_69_1	DEMO_15_1	0.00195186
DEMO_69_1	DEMO_12_2	0.00130005
DEMO_69_1	DEMO_57_1	0.00620348
DEMO_69_1	DEMO_73_1	0.00719242
DEMO_69_1	DEMO_16_1	0.00850102
DEMO_69_1	DEMO_77_1	0.01520104
DEMO_69_1	DEMO_17_1	0.01745039
DEMO_69_1	DEMO_52_1	0.01346910
DEMO_69_1	DEMO_58_1	0.01446845
DEMO_69_1	DEMO_4_3	0.01281373
DEMO_69_1	DEMO_10_2	0.01615922
DEMO_69_1	DEMO_65_1	0.02092910
DEMO_69_1	DEMO_6_2	0.01948754
DEMO_69_1	DEMO_43_1	0.02153909
DEMO_69_1	DEMO_67_1	0.02256287
DEMO_69_1	DEMO_23_1	0.02394319
DEMO_69_1	DEMO_29_1	0.02520499
DEMO_69_1	DEMO_78_1	0.02327223
DEMO_69_1	DEMO_61_1	0.02292046
DEMO_69_1	DEMO_72_1	0.02292144
DEMO_69_1	DEMO_37_1	0.02326112
DEMO_69_1	DEMO_76_1	0.02292024
DEMO_69_1	DEMO_8_2	0.02291835
DEMO_69_1	DEMO_32_1	0.02319060
DEMO_69_1	DEMO_26_1	0.02292046
DEMO_69_1	DEMO_14_1	0.02325793
DEMO_69_1	DEMO_51_1	0.02360929
DEMO_69_1	DEMO_84_1	0.02292024
DEMO_69_1	DEMO_86_1	0.02292150
DEMO_69_1	DEMO_38_1	0.02553998
DEMO_69_1	DEMO_45_1	0.03191791
DEMO_69_1	DEMO_5_2	0.03297820
DEMO_69_1	DEMO_18_1	0.03022118
DEMO_64_1	DEMO_85_1	0.00098232
DEMO_64_1	DEMO_40_1	0.00130965
DEMO_64_1	DEMO_2_16	0.00065466
DEMO_64_1	DEMO_13_1	0.00065466
DEMO_64_1	DEMO_35_1	0.00163782
DEMO_64_1	DEMO_36_1	0.00130984
DEMO_64_1	DEMO_15_1	0.00163827
DEMO_64_1	DEMO_12_2	0.00098208
DEMO_64_1	DEMO_57_1	0.00591951
DEMO_64_1	DEMO_73_1	0.00691546
DEMO_64_1	DEMO_16_1	0.00823365
DEMO_64_1	DEMO_77_1	0.01498054
DEMO_64_1	DEMO_17_1	0.01724651
DEMO_64_1	DEMO_52_1	0.01323641
DEMO_64_1	DEMO_58_1	0.01424280
DEMO_64_1	DEMO_4_3	0.01257618
DEMO_64_1	DEMO_10_2	0.01594659
DEMO_64_1	DEMO_65_1	0.02075078
DEMO_64_1	DEMO_6_2	0.01929786
DEMO_64_1	DEMO_43_1	0.02136211
DEMO_64_1	DEMO_67_1	0.02239365
DEMO_64_1	DEMO_23_1	0.02378417
DEMO_64_1	DEMO_29_1	0.02505663
DEMO_64_1	DEMO_78_1	0.02310818
DEMO_64_1	DEMO_61_1	0.02275384
DEMO_64_1	DEMO_72_1	0.02275482
DEMO_64_1	DEMO_37_1	0.02309704
DEMO_64_1	DEMO_76_1	0.02275362
DEMO_64_1	DEMO_8_2	0.02275173
DEMO_64_1	DEMO_32_1	0.02302406
DEMO_64_1	DEMO_26_1	0.02275384
DEMO_64_1	DEMO_14_1	0.02309384
DEMO_64_1	DEMO_51_1	0.02344776
DEMO_64_1	DEMO_84_1	0.02275362
DEMO_64_1	DEMO_86_1	0.02275489
DEMO_64_1	DEMO_38_1	0.02539411
DEMO_64_1	DEMO_45_1	0.03181674
DEMO_64_1	DEMO_5_2	0.03288459
DEMO_64_1	DEMO_18_1	0.03010787
DEMO_85_1	DEMO_40_1	0.00097466
DEMO_85_1	DEMO_2_16	0.00032478
DEMO_85_1	DEMO_13_1	0.00032478
DEMO_85_1	DEMO_35_1	0.00130005
DEMO_85_1	DEMO_36_1	0.00097474
DEMO_85_1	DEMO_15_1	0.00130039
DEMO_85_1	DEMO_12_2	0.00064964
DEMO_85_1	DEMO_57_1	0.00554688
DEMO_85_1	DEMO_73_1	0.00653474
DEMO_85_1	DEMO_16_1	0.00784269
DEMO_85_1	DEMO_77_1	0.01453771
DEMO_85_1	DEMO_17_1	0.01678171
DEMO_85_1	DEMO_52_1	0.01280398
DEMO_85_1	DEMO_58_1	0.01380199
DEMO_85_1	DEMO_4_3	0.01214883
DEMO_85_1	DEMO_10_2	0.01550084
DEMO_85_1	DEMO_65_1	0.02026680
DEMO_85_1	DEMO_6_2	0.01881526
DEMO_85_1	DEMO_43_1	0.02093022
DEMO_85_1	DEMO_67_1	0.02188653
DEMO_85_1	DEMO_23_1	0.02326658
DEMO_85_1	DEMO_29_1	0.02452631
DEMO_85_1	DEMO_78_1	0.02259549
DEMO_85_1	DEMO_61_1	0.02224391
DEMO_85_1	DEMO_72_1	0.02224488
DEMO_85_1	DEMO_37_1	0.02258459
DEMO_85_1	DEMO_76_1	0.02224371
DEMO_85_1	DEMO_8_2	0.02224185
DEMO_85_1	DEMO_32_1	0.02250621
DEMO_85_1	DEMO_26_1	0.02224391
DEMO_85_1	DEMO_14_1	0.02258147
DEMO_85_1	DEMO_51_1	0.02293259
DEMO_85_1	DEMO_84_1	0.02224371
DEMO_85_1	DEMO_86_1	0.02224493
DEMO_85_1	DEMO_38_1	0.02486108
DEMO_85_1	DEMO_45_1	0.03123690
DEMO_85_1	DEMO_5_2	0.03229393
DEMO_85_1	DEMO_18_1	0.02954443
DEMO_40_1	DEMO_2_16	0.00064967
DEMO_40_1	DEMO_13_1	0.00064967
DEMO_40_1	DEMO_35_1	0.00162515
DEMO_40_1	DEMO_36_1	0.00129984
DEMO_40_1	DEMO_15_1	0.00162528
DEMO_40_1	DEMO_12_2	0.00097474
DEMO_40_1	DEMO_57_1	0.00587219
DEMO_40_1	DEMO_73_1	0.00686186
DEMO_40_1	DEMO_16_1	0.00817024
DEMO_40_1	DEMO_77_1	0.01486971
DEMO_40_1	DEMO_17_1	0.01711077
DEMO_40_1	DEMO_52_1	0.01313131
DEMO_40_1	DEMO_58_1	0.01412933
DEMO_40_1	DEMO_4_3	0.01247584
DEMO_40_1	DEMO_10_2	0.01582912
DEMO_40_1	DEMO_65_1	0.02059868
DEMO_40_1	DEMO_6_2	0.01914475
DEMO_40_1	DEMO_43_1	0.02120255
DEMO_40_1	DEMO_67_1	0.02222658
DEMO_40_1	DEMO_23_1	0.02360666
DEMO_40_1	DEMO_29_1	0.02485679
DEMO_40_1	DEMO_78_1	0.02293564
DEMO_40_1	DEMO_61_1	0.02258402
DEMO_40_1	DEMO_72_1	0.02258497
DEMO_40_1	DEMO_37_1	0.02292468
DEMO_40_1	DEMO_76_1	0.02258379
DEMO_40_1	DEMO_8_2	0.02258194
DEMO_40_1	DEMO_32_1	0.02285023
DEMO_40_1	DEMO_26_1	0.02258402
DEMO_40_1	DEMO_14_1	0.02292153
DEMO_40_1	DEMO_51_1	0.02327274
DEMO_40_1	DEMO_84_1	0.02258379
DEMO_40_1	DEMO_86_1	0.02258505
DEMO_40_1	DEMO_38_1	0.02519177
DEMO_40_1	DEMO_45_1	0.03157766
DEMO_40_1	DEMO_5_2	0.03263660
DEMO_40_1	DEMO_18_1	0.02988284
DEMO_2_16	DEMO_13_1	0.00000000
DEMO_2_16	DEMO_35_1	0.00097474
DEMO_2_16	DEMO_36_1	0.00064964
DEMO_2_16	DEMO_15_1	0.00097498
DEMO_2_16	DEMO_12_2	0.00032475
DEMO_2_16	DEMO_57_1	0.00521890
DEMO_2_16	DEMO_73_1	0.00620622
DEMO_2_16	DEMO_16_1	0.00751385
DEMO_2_16	DEMO_77_1	0.01420578
DEMO_2_16	DEMO_17_1	0.01644770
DEMO_2_16	DEMO_52_1	0.01247175
DEMO_2_16	DEMO_58_1	0.01346910
DEMO_2_16	DEMO_4_3	0.01181671
DEMO_2_16	DEMO_10_2	0.01516876
DEMO_2_16	DEMO_65_1	0.01993562
DEMO_2_16	DEMO_6_2	0.01847946
DEMO_2_16	DEMO_43_1	0.02059759
DEMO_2_16	DEMO_67_1	0.02154689
DEMO_2_16	DEMO_23_1	0.02292692
DEMO_2_16	DEMO_29_1	0.02418732
DEMO_2_16	DEMO_78_1	0.02225574
DEMO_2_16	DEMO_61_1	0.02190422
DEMO_2_16	DEMO_72_1	0.02190519
DEMO_2_16	DEMO_37_1	0.02224493
DEMO_2_16	DEMO_76_1	0.02190403
DEMO_2_16	DEMO_8_2	0.02190218
DEMO_2_16	DEMO_32_1	0.02216260
DEMO_2_16	DEMO_26_1	0.02190422
DEMO_2_16	DEMO_14_1	0.02224185
DEMO_2_16	DEMO_51_1	0.02259287
DEMO_2_16	DEMO_84_1	0.02190403
DEMO_2_16	DEMO_86_1	0.02190522
DEMO_2_16	DEMO_38_1	0.02452197
DEMO_2_16	DEMO_45_1	0.03089549
DEMO_2_16	DEMO_5_2	0.03195072
DEMO_2_16	DEMO_18_1	0.02920543
DEMO_13_1	DEMO_35_1	0.00097474
DEMO_13_1	DEMO_36_1	0.00064964
DEMO_13_1	DEMO_15_1	0.00097498
DEMO_13_1	DEMO_12_2	0.00032475
DEMO_13_1	DEMO_57_1	0.00521890
DEMO_13_1	DEMO_73_1	0.00620622
DEMO_13_1	DEMO_16_1	0.00751385
DEMO_13_1	DEMO_77_1	0.01420578
DEMO_13_1	DEMO_17_1	0.01644770
DEMO_13_1	DEMO_52_1	0.01247175
DEMO_13_1	DEMO_58_1	0.01346910
DEMO_13_1	DEMO_4_3	0.01181671
DEMO_13_1	DEMO_10_2	0.01516876
DEMO_13_1	DEMO_65_1	0.01993562
DEMO_13_1	DEMO_6_2	0.01847946
DEMO_13_1	DEMO_43_1	0.02059759
DEMO_13_1	DEMO_67_1	0.02154689
DEMO_13_1	DEMO_23_1	0.02292692
DEMO_13_1	DEMO_29_1	0.02418732
DEMO_13_1	DEMO_78_1	0.02225574
DEMO_13_1	DEMO_61_1	0.02190422
DEMO_13_1	DEMO_72_1	0.02190519
DEMO_13_1	DEMO_37_1	0.02224493
DEMO_13_1	DEMO_76_1	0.02190403
DEMO_13_1	DEMO_8_2	0.02190218
DEMO_13_1	DEMO_32_1	0.02216260
DEMO_13_1	DEMO_26_1	0.02190422
DEMO_13_1	DEMO_14_1	0.02224185
DEMO_13_1	DEMO_51_1	0.02259287
DEMO_13_1	DEMO_84_1	0.02190403
DEMO_13_1	DEMO_86_1	0.02190522
DEMO_13_1	DEMO_38_1	0.02452197
DEMO_13_1	DEMO_45_1	0.03089549
DEMO_13_1	DEMO_5_2	0.03195072
DEMO_13_1	DEMO_18_1	0.02920543
DEMO_35_1	DEMO_36_1	0.00097466
DEMO_35_1	DEMO_15_1	0.00195130
DEMO_35_1	DEMO_12_2	0.00129986
DEMO_35_1	DEMO_57_1	0.00620185
DEMO_35_1	DEMO_73_1	0.00719143
DEMO_35_1	DEMO_16_1	0.00850008
DEMO_35_1	DEMO_77_1	0.01520169
DEMO_35_1	DEMO_17_1	0.01677915
DEMO_35_1	DEMO_52_1	0.01346635
DEMO_35_1	DEMO_58_1	0.01446536
DEMO_35_1	DEMO_4_3	0.01281088
DEMO_35_1	DEMO_10_2	0.01550111
DEMO_35_1	DEMO_65_1	0.02093022
DEMO_35_1	DEMO_6_2	0.01948408
DEMO_35_1	DEMO_43_1	0.02154067
DEMO_35_1	DEMO_67_1	0.02188751
DEMO_35_1	DEMO_23_1	0.02326754
DEMO_35_1	DEMO_29_1	0.02452197
DEMO_35_1	DEMO_78_1	0.02259644
DEMO_35_1	DEMO_61_1	0.02224488
DEMO_35_1	DEMO_72_1	0.02224584
DEMO_35_1	DEMO_37_1	0.02258556
DEMO_35_1	DEMO_76_1	0.02224467
DEMO_35_1	DEMO_8_2	0.02224282
DEMO_35_1	DEMO_32_1	0.02250718
DEMO_35_1	DEMO_26_1	0.02224488
DEMO_35_1	DEMO_14_1	0.02258244
DEMO_35_1	DEMO_51_1	0.02293355
DEMO_35_1	DEMO_84_1	0.02224467
DEMO_35_1	DEMO_86_1	0.02224590
DEMO_35_1	DEMO_38_1	0.02485679
DEMO_35_1	DEMO_45_1	0.03191892
DEMO_35_1	DEMO_5_2	0.03229436
DEMO_35_1	DEMO_18_1	0.03022204
DEMO_36_1	DEMO_15_1	0.00162557
DEMO_36_1	DEMO_12_2	0.00097466
DEMO_36_1	DEMO_57_1	0.00587355
DEMO_36_1	DEMO_73_1	0.00686259
DEMO_36_1	DEMO_16_1	0.00817091
DEMO_36_1	DEMO_77_1	0.01487027
DEMO_36_1	DEMO_17_1	0.01644526
DEMO_36_1	DEMO_52_1	0.01313379
DEMO_36_1	DEMO_58_1	0.01413214
DEMO_36_1	DEMO_4_3	0.01247843
DEMO_36_1	DEMO_10_2	0.01517022
DEMO_36_1	DEMO_65_1	0.02059932
DEMO_36_1	DEMO_6_2	0.01914794
DEMO_36_1	DEMO_43_1	0.02120298
DEMO_36_1	DEMO_67_1	0.02154990
DEMO_36_1	DEMO_23_1	0.02292999
DEMO_36_1	DEMO_29_1	0.02418310
DEMO_36_1	DEMO_78_1	0.02225875
DEMO_36_1	DEMO_61_1	0.02190723
DEMO_36_1	DEMO_72_1	0.02190819
DEMO_36_1	DEMO_37_1	0.02224796
DEMO_36_1	DEMO_76_1	0.02190703
DEMO_36_1	DEMO_8_2	0.02190519
DEMO_36_1	DEMO_32_1	0.02216565
DEMO_36_1	DEMO_26_1	0.02190723
DEMO_36_1	DEMO_14_1	0.02224488
DEMO_36_1	DEMO_51_1	0.02259592
DEMO_36_1	DEMO_84_1	0.02190703
DEMO_36_1	DEMO_86_1	0.02190823
DEMO_36_1	DEMO_38_1	0.02451780
DEMO_36_1	DEMO_45_1	0.03157908
DEMO_36_1	DEMO_5_2	0.03195364
DEMO_36_1	DEMO_18_1	0.02988421
DEMO_15_1	DEMO_12_2	0.00130005
DEMO_15_1	DEMO_57_1	0.00620348
DEMO_15_1	DEMO_73_1	0.00719242
DEMO_15_1	DEMO_16_1	0.00850102
DEMO_15_1	DEMO_77_1	0.01520263
DEMO_15_1	DEMO_17_1	0.01745039
DEMO_15_1	DEMO_52_1	0.01346910
DEMO_15_1	DEMO_58_1	0.01446845
DEMO_15_1	DEMO_4_3	0.01281373
DEMO_15_1	DEMO_10_2	0.01616092
DEMO_15_1	DEMO_65_1	0.02093139
DEMO_15_1	DEMO_6_2	0.01948754
DEMO_15_1	DEMO_43_1	0.02154170
DEMO_15_1	DEMO_67_1	0.02256556
DEMO_15_1	DEMO_23_1	0.02394601
DEMO_15_1	DEMO_29_1	0.02520499
DEMO_15_1	DEMO_78_1	0.02327498
DEMO_15_1	DEMO_61_1	0.02292318
DEMO_15_1	DEMO_72_1	0.02292416
DEMO_15_1	DEMO_37_1	0.02326387
DEMO_15_1	DEMO_76_1	0.02292295
DEMO_15_1	DEMO_8_2	0.02292107
DEMO_15_1	DEMO_32_1	0.02319337
DEMO_15_1	DEMO_26_1	0.02292318
DEMO_15_1	DEMO_14_1	0.02326068
DEMO_15_1	DEMO_51_1	0.02361208
DEMO_15_1	DEMO_84_1	0.02292295
DEMO_15_1	DEMO_86_1	0.02292422
DEMO_15_1	DEMO_38_1	0.02553998
DEMO_15_1	DEMO_45_1	0.03192108
DEMO_15_1	DEMO_5_2	0.03298154
DEMO_15_1	DEMO_18_1	0.03022410
DEMO_12_2	DEMO_57_1	0.00554547
DEMO_12_2	DEMO_73_1	0.00653396
DEMO_12_2	DEMO_16_1	0.00784196
DEMO_12_2	DEMO_77_1	0.01453796
DEMO_12_2	DEMO_17_1	0.01677915
DEMO_12_2	DEMO_52_1	0.01280145
DEMO_12_2	DEMO_58_1	0.01379913
DEMO_12_2	DEMO_4_3	0.01214620
DEMO_12_2	DEMO_10_2	0.01550111
DEMO_12_2	DEMO_65_1	0.02026735
DEMO_12_2	DEMO_6_2	0.01881202
DEMO_12_2	DEMO_43_1	0.02093082
DEMO_12_2	DEMO_67_1	0.02188751
DEMO_12_2	DEMO_23_1	0.02326754
DEMO_12_2	DEMO_29_1	0.02452197
DEMO_12_2	DEMO_78_1	0.02259644
DEMO_12_2	DEMO_61_1	0.02224488
DEMO_12_2	DEMO_72_1	0.02224584
DEMO_12_2	DEMO_37_1	0.02258556
DEMO_12_2	DEMO_76_1	0.02224467
DEMO_12_2	DEMO_8_2	0.02224282
DEMO_12_2	DEMO_32_1	0.02250718
DEMO_12_2	DEMO_26_1	0.02224488
DEMO_12_2	DEMO_14_1	0.02258244
DEMO_12_2	DEMO_51_1	0.02293355
DEMO_12_2	DEMO_84_1	0.02224467
DEMO_12_2	DEMO_86_1	0.02224590
DEMO_12_2	DEMO_38_1	0.02485679
DEMO_12_2	DEMO_45_1	0.03123719
DEMO_12_2	DEMO_5_2	0.03229436
DEMO_12_2	DEMO_18_1	0.02954462
DEMO_57_1	DEMO_73_1	0.00818057
DEMO_57_1	DEMO_16_1	0.01112119
DEMO_57_1	DEMO_77_1	0.01582382
DEMO_57_1	DEMO_17_1	0.01808422
DEMO_57_1	DEMO_52_1	0.01446244
DEMO_57_1	DEMO_58_1	0.01546312
DEMO_57_1	DEMO_4_3	0.01314074
DEMO_57_1	DEMO_10_2	0.01779135
DEMO_57_1	DEMO_65_1	0.02021730
DEMO_57_1	DEMO_6_2	0.01944899
DEMO_57_1	DEMO_43_1	0.02087883
DEMO_57_1	DEMO_67_1	0.02318129
DEMO_57_1	DEMO_23_1	0.02320757
DEMO_57_1	DEMO_29_1	0.02447763
DEMO_57_1	DEMO_78_1	0.02253804
DEMO_57_1	DEMO_61_1	0.02218728
DEMO_57_1	DEMO_72_1	0.02218826
DEMO_57_1	DEMO_37_1	0.02252717
DEMO_57_1	DEMO_76_1	0.02218709
DEMO_57_1	DEMO_8_2	0.02218523
DEMO_57_1	DEMO_32_1	0.02244830
DEMO_57_1	DEMO_26_1	0.02218728
DEMO_57_1	DEMO_14_1	0.02252406
DEMO_57_1	DEMO_51_1	0.02287435
DEMO_57_1	DEMO_84_1	0.02218709
DEMO_57_1	DEMO_86_1	0.02218830
DEMO_57_1	DEMO_38_1	0.02548924
DEMO_57_1	DEMO_45_1	0.03182279
DEMO_57_1	DEMO_5_2	0.03287970
DEMO_57_1	DEMO_18_1	0.03013151
DEMO_73_1	DEMO_16_1	0.01015079
DEMO_73_1	DEMO_77_1	0.01553648
DEMO_73_1	DEMO_17_1	0.01778549
DEMO_73_1	DEMO_52_1	0.01680937
DEMO_73_1	DEMO_58_1	0.01781441
DEMO_73_1	DEMO_4_3	0.01486539
DEMO_73_1	DEMO_10_2	0.01881516
DEMO_73_1	DEMO_65_1	0.02120644
DEMO_73_1	DEMO_6_2	0.01780895
DEMO_73_1	DEMO_43_1	0.01993972
DEMO_73_1	DEMO_67_1	0.02358224
DEMO_73_1	DEMO_23_1	0.02360890
DEMO_73_1	DEMO_29_1	0.02361061
DEMO_73_1	DEMO_78_1	0.02158233
DEMO_73_1	DEMO_61_1	0.02123073
DEMO_73_1	DEMO_72_1	0.02123173
DEMO_73_1	DEMO_37_1	0.02157166
DEMO_73_1	DEMO_76_1	0.02123060
DEMO_73_1	DEMO_8_2	0.02122873
DEMO_73_1	DEMO_32_1	0.02148148
DEMO_73_1	DEMO_26_1	0.02123073
DEMO_73_1	DEMO_14_1	0.02156865
DEMO_73_1	DEMO_51_1	0.02191964
DEMO_73_1	DEMO_84_1	0.02123060
DEMO_73_1	DEMO_86_1	0.02123171
DEMO_73_1	DEMO_38_1	0.02394715
DEMO_73_1	DEMO_45_1	0.03059372
DEMO_73_1	DEMO_5_2	0.03233487
DEMO_73_1	DEMO_18_1	0.02957981
DEMO_16_1	DEMO_77_1	0.00716780
DEMO_16_1	DEMO_17_1	0.00946529
DEMO_16_1	DEMO_52_1	0.02026791
DEMO_16_1	DEMO_58_1	0.02120098
DEMO_16_1	DEMO_4_3	0.01881202
DEMO_16_1	DEMO_10_2	0.02089121
DEMO_16_1	DEMO_65_1	0.01410152
DEMO_16_1	DEMO_6_2	0.01145984
DEMO_16_1	DEMO_43_1	0.01343986
DEMO_16_1	DEMO_67_1	0.01443688
DEMO_16_1	DEMO_23_1	0.01580206
DEMO_16_1	DEMO_29_1	0.01709446
DEMO_16_1	DEMO_78_1	0.01514725
DEMO_16_1	DEMO_61_1	0.01480978
DEMO_16_1	DEMO_72_1	0.01480999
DEMO_16_1	DEMO_37_1	0.01514148
DEMO_16_1	DEMO_76_1	0.01480934
DEMO_16_1	DEMO_8_2	0.01480860
DEMO_16_1	DEMO_32_1	0.01498140
DEMO_16_1	DEMO_26_1	0.01480978
DEMO_16_1	DEMO_14_1	0.01513969
DEMO_16_1	DEMO_51_1	0.01547760
DEMO_16_1	DEMO_84_1	0.01480934
DEMO_16_1	DEMO_86_1	0.01481035
DEMO_16_1	DEMO_38_1	0.01742527
DEMO_16_1	DEMO_45_1	0.03116125
DEMO_16_1	DEMO_5_2	0.03221533
DEMO_16_1	DEMO_18_1	0.02947320
DEMO_77_1	DEMO_17_1	0.00292335
DEMO_77_1	DEMO_52_1	0.01618582
DEMO_77_1	DEMO_58_1	0.01519320
DEMO_77_1	DEMO_4_3	0.01814388
DEMO_77_1	DEMO_10_2	0.01680391
DEMO_77_1	DEMO_65_1	0.00881902
DEMO_77_1	DEMO_6_2	0.00882021
DEMO_77_1	DEMO_43_1	0.00882087
DEMO_77_1	DEMO_67_1	0.01112758
DEMO_77_1	DEMO_23_1	0.00980815
DEMO_77_1	DEMO_29_1	0.00980815
DEMO_77_1	DEMO_78_1	0.01310796
DEMO_77_1	DEMO_61_1	0.01278149
DEMO_77_1	DEMO_72_1	0.01277880
DEMO_77_1	DEMO_37_1	0.01311338
DEMO_77_1	DEMO_76_1	0.01277880
DEMO_77_1	DEMO_8_2	0.01278149
DEMO_77_1	DEMO_32_1	0.01293564
DEMO_77_1	DEMO_26_1	0.01278149
DEMO_77_1	DEMO_14_1	0.01311338
DEMO_77_1	DEMO_51_1	0.01344260
DEMO_77_1	DEMO_84_1	0.01277880
DEMO_77_1	DEMO_86_1	0.01278149
DEMO_77_1	DEMO_38_1	0.01609872
DEMO_77_1	DEMO_45_1	0.03056065
DEMO_77_1	DEMO_5_2	0.03147424
DEMO_77_1	DEMO_18_1	0.02952472
DEMO_17_1	DEMO_52_1	0.01780266
DEMO_17_1	DEMO_58_1	0.01746765
DEMO_17_1	DEMO_4_3	0.02121257
DEMO_17_1	DEMO_10_2	0.01517986
DEMO_17_1	DEMO_65_1	0.01046434
DEMO_17_1	DEMO_6_2	0.01178862
DEMO_17_1	DEMO_43_1	0.01178962
DEMO_17_1	DEMO_67_1	0.00948029
DEMO_17_1	DEMO_23_1	0.00816412
DEMO_17_1	DEMO_29_1	0.00816412
DEMO_17_1	DEMO_78_1	0.01211835
DEMO_17_1	DEMO_61_1	0.01179230
DEMO_17_1	DEMO_72_1	0.01178962
DEMO_17_1	DEMO_37_1	0.01146106
DEMO_17_1	DEMO_76_1	0.01178962
DEMO_17_1	DEMO_8_2	0.01179230
DEMO_17_1	DEMO_32_1	0.01193424
DEMO_17_1	DEMO_26_1	0.01179230
DEMO_17_1	DEMO_14_1	0.01212375
DEMO_17_1	DEMO_51_1	0.01245254
DEMO_17_1	DEMO_84_1	0.01178962
DEMO_17_1	DEMO_86_1	0.01179230
DEMO_17_1	DEMO_38_1	0.01510596
DEMO_17_1	DEMO_45_1	0.03022721
DEMO_17_1	DEMO_5_2	0.02951916
DEMO_17_1	DEMO_18_1	0.03148162
DEMO_52_1	DEMO_58_1	0.00162285
DEMO_52_1	DEMO_4_3	0.00586550
DEMO_52_1	DEMO_10_2	0.00586072
DEMO_52_1	DEMO_65_1	0.00782927
